"","id","rating","rating_sd","rating_se","dataset","chord_size","name","chord_nro","genre","register","pitchlow","pitchhigh","pitchrange","gill_09_harmonicity","har_18_harmonicity","milne_13_harmonicity","parn_88_root_ambig","parn_94_complex","stolz_15_periodicity","bowl_18_min_freq_dist","hutch_78_roughness","seth_93_roughness","vass_01_roughness","wang_13_roughness","jl_12_tonal","har_19_corpus","har_19_composite","sharpness","sproll","spflux","keyclar","spcentr","spirreg","Forte","neg_log_prob","CorpPop","CorpJazz","CorpClas","TDL","TDL1","register_N","midi","pc"
"507","te177c",4.79620853080569,1.02616096647355,0.162250295000805,"lah20b",4,"Suspended 2nd with added m7, inversion (root highest)","Chord44",NA,60,54,64,10,0.0457142857142857,0.851740027175046,0.675052507383902,2.16024689946929,0.0918293672968044,-4.6993718459691,35.9627889954623,0.349195418606823,1.89632229269568,4.33758759687204,1.07233511235183,3,3.06317911550661,0.789812960568212,0.785869,991.873,6.56049,0.944777,0.716695,0.545055,"4-22B",8.97748579111647,5.52518358386449,9.85387705198279,8.97748579111647,1,1,7.75,"54-59-62-64",""
"508","te89c",4.79620853080569,1.07437058406247,0.16987290483614,"lah20b",4,"suspended 2nd + M7","Chord15",NA,58,54,65,11,0.116666666666667,0.801958787793059,0.706575278810354,2.16024689946929,0.16011162290244,-3.43872187554087,22.6551374341554,0.390701266184112,1.80877045506344,4.01748216426349,0.980902798812232,1,6.04758256715958,0.943444337598195,0.755417,1042.34,10.4487,0.717449,0.692702,0.480148,"4-14B",8.97748579111647,5.17976051672319,12.051101629319,8.97748579111647,1,1,3.25,"54-56-61-65",""
"509","tr32c",4.79620853080569,1.05054235540807,0.16610533107838,"lah20b",3,"M3 + tritone","Chord66",NA,61,57,63,6,0.0933333333333333,0.802289788464618,0.631533057415607,2.20139815711603,0.185826227482247,-4.04309433898166,33.9443527452088,0.284044972789612,1.08291994459545,2.67620550991625,0.94368140062171,3,1,0.593391179491158,0.779987,1111.99,4.35182,0.48681,0.798059,0.286082,"3-8B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,10,"57-61-63",""
"510","tr51c",4.71090047393365,1.1577340373617,0.183053824138272,"lah20b",3,"Tritone + oct","Chord56",NA,59,53,65,12,0.0527777777777778,0.942577195756561,0.710131347576048,2.04939015319192,0.49166637044763,-2.48373703727744,72.3275349115601,0.120244846984398,0.532054532612184,1.10619374312973,0.690012022477156,3,1,1.10844993487152,0.743819,954.863,3.92555,0.411343,0.632781,0.74416,"2-6",7.25009767181935,11.1300541003761,8.40341790009005,7.25009767181935,1,1,5.5,"53-59-65",""
"511","te181c",4.54028436018957,1.08492256038176,0.171541318785396,"lah20b",4,"Major triad 2nd inversion + M7","Chord72",NA,60,53,64,11,0.032037037037037,0.712418541856751,0.617308583056919,2.16024689946929,0.0925254721394552,-4.26920389926271,35.9627889954623,0.400437128488524,1.90850066174262,4.15039739629947,1.16320562153381,1,1,0.244870737739713,0.80929,1051.43,6.80826,0.753448,0.733307,0.55798,"4-29B",8.97748579111647,8.23673641551791,11.3579544487591,8.97748579111647,1,1,7.75,"53-58-62-64",""
"512","te158c",4.19905213270142,0.993571106818127,0.157097385743987,"lah20b",4,"augmented triad + oct","Chord25",NA,59,53,65,12,0.105,0.863664232550099,0.614699522067638,2.20139815711603,0.316888622398852,-4.32192809488736,45.3858842834981,0.201128034468322,1.35676244741954,2.95234248957119,0.894817869559059,7,4.17395806884735,1.16609389799227,0.75639,1051.09,5.23836,0.57367,0.674161,1.06834,"3-12",5.63569907288043,7.5176137485547,8.20095402760895,5.63569907288043,2,0,5.5,"53-57-61-65",""
"513","dy10c",4.02843601895735,1.10171040785898,0.174195710537373,"lah20b",2,"minor 7th","Chord32",NA,59,54,64,10,0.108571428571429,1.0943008651589,0.732423362285411,1.87082869338697,0.578217462763458,-2.74592654816484,144.630345557053,0.133460613312949,0.290972406291006,0.521271218898304,0.500157293851166,4,3.69781848126641,1.63685645843329,0.807028,1115.35,2.42413,0.699863,0.824461,0.470961,"2-2",5.48096108326621,7.28041317199458,2.04603276215678,5.48096108326621,1,1,5.5,"54-64",""
"514","tr49c",3.94312796208531,1.05355035685551,0.166580937867331,"lah20b",3,"Tritone + m7","Chord57",NA,60,54,64,10,0.142857142857143,0.802289788464618,0.631533057415607,2.20139815711603,0.293210833030578,-3.87371203775821,68.0019916122713,0.206794872710877,0.915861433026404,2.00435131645906,1.02707939674983,3,1,0.71853713418408,0.822441,1115.69,3.61802,0.529143,0.808954,0.628481,"3-8B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,7.75,"54-60-64",""
"515","te148c",3.55924170616114,1.19889189343823,0.189561452578834,"lah20b",4,"Major seventh chord (flat 5th)","Chord69",NA,59,54,65,11,0.121428571428571,0.792841884635678,0.678210185899313,2.29128784747792,0.159811098125523,-4.92856137941653,28.5436845415537,0.392134110313348,1.86106349454282,4.21025293759525,0.958209573618133,4,1,0.401469120471425,0.817726,1115.02,10.3275,0.678658,0.736071,0.960611,"4-16A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,5.5,"54-58-60-65",""
"516","tr17c",2.96208530805687,0.994923825084875,0.157311269281759,"lah20b",3,"M2 + augmented 5th","Chord64",NA,58,56,64,8,0.146666666666667,0.802289788464618,0.631533057415607,2.20139815711603,0.247469023849079,-4.3785697620348,25.4295319690724,0.331216418874075,1.05465742152787,2.45949867607155,1.03067903187512,3,1,0.516972952867905,0.810784,1252.29,4.24309,0.420808,0.823013,0.707201,"3-8B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,3.25,"56-58-64",""
"517","te157c",2.7914691943128,1.07444421900201,0.169884547542356,"lah20b",4,"augmented triad + M7","Chord63",NA,60,54,65,11,0.0311507936507937,0.754353510193137,0.636943902696878,2.16024689946929,0.113110471847181,-4.49144607116552,48.0846694032278,0.320063891091608,1.78944129411519,4.02902956658819,0.920812375526584,7,2.67428545596906,0.62333809276502,0.809625,941.405,11.7267,0.549767,0.711048,0.706467,"4-19B",8.97748579111647,8.98395081734813,8.4675826908629,8.97748579111647,2,0,7.75,"54-58-62-65",""
"518","dy11c",2.36492890995261,1.124806593783,0.177847538176504,"lah20b",2,"major 7th","Chord59",NA,60,54,65,11,0.0714285714285714,0.941931969299263,0.707106787773168,2.04939015319192,0.513492126221863,-3,164.231020077187,0.242442497093554,0.311195517803457,0.508856936473435,0.525478811557282,4,1,0.909340034162346,0.77504,929.292,9.79967,0.520316,0.715967,1.00601,"2-1",8.97748579111647,9.85758902795363,6.3296798252698,8.97748579111647,1,1,7.75,"54-65",""
"519","te120c",2.36492890995261,0.993332200605363,0.157059611355012,"lah20b",4,"diminished (r) + M7","Chord71",NA,60,55,66,11,0.061276455026455,0.693042188490329,0.620735576199436,2.16024689946929,0.0669432478838882,-5.08952542686021,37.0841627681703,0.376972910705847,1.9010346731197,4.30996973308141,1.1405689342541,7,2.89051953663829,0.444438570855128,0.799759,1043.01,10.5188,0.421362,0.723313,0.41092,"4-18A",8.97748579111647,8.54211806506909,9.48615227185748,8.97748579111647,2,0,7.75,"55-58-61-66",""
"520","te23c",2.19431279620853,1.02839434883164,0.162603423757686,"lah20b",4,"Minor-major seventh chord, 3rd inversion","Chord70",NA,58,56,64,8,0.0566666666666667,0.754353510193137,0.636943902696878,2.36643191323985,0.177328896956392,-5.98737261933036,12.3476512100274,0.451240354342245,2.09753433166655,5.35465662155563,1.08852673904927,7,1.59639251268661,0.299055024394465,0.794379,1104.25,6.23703,0.500379,0.802403,0.701637,"4-19A",8.97748579111647,7.96229956981614,7.01414902690538,8.97748579111647,2,0,3.25,"56-57-60-64",""
"521","tr6c",2.15165876777251,1.16046422400256,0.183485504549397,"lah20b",3,"m2 + perfect 5th","Chord68",NA,58,57,64,7,0.0444444444444444,0.842879489623361,0.685685156085516,2.04939015319192,0.224661754929809,-5.15254579366392,13.081880759045,0.410713862182823,1.05089251051002,2.78514374994136,0.921339328017332,4,1,0.460432847254458,0.845312,1319.58,3.69834,0.303864,0.885796,0.346599,"3-5B",8.97748579111647,9.79488103356445,12.051101629319,8.97748579111647,1,1,3.25,"57-58-64",""
"522","te136c",1.8957345971564,0.848584077572082,0.134172923564039,"lah20b",4,"Minor-major 7th chord (no 5th, root doubled in octave)","Chord62",NA,60,53,65,12,0.0533333333333333,0.768245513873647,0.609609079857976,2.20139815711603,0.116194514075249,-5.32192809488736,19.600674520134,0.428107998350116,1.47758408326277,3.17532939916287,1.0236618708776,7,1,0.299411391272862,0.746182,1036.62,7.66011,0.687445,0.665947,1.08319,"3-3A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,7.75,"53-56-64-65",""
"523","tr39c",1.76777251184834,1.11831699950971,0.176821443226805,"lah20b",3,"Perfect 4th + tritone","Chord65",NA,61,56,62,6,0.0228009259259259,0.842879489623361,0.685685156085516,2.04939015319192,0.126101463061602,-5.0686995379986,16.4821369405355,0.428637020805321,1.16600789810624,3.00359910315065,1.02231813220497,4,2.38478053078751,0.57499677261634,0.744506,1042.34,9.18857,0.460706,0.72625,0.436995,"3-5B",8.97748579111647,9.79488103356445,12.051101629319,8.97748579111647,1,1,10,"56-61-62",""
"524","te185c",1.6824644549763,0.927430095629035,0.146639573638776,"lah20b",4,"Perfect 4th + M7 + oct","Chord67",NA,60,52,64,12,0.0266666666666667,0.842879489623361,0.685685156085516,2.04939015319192,0.118625232456181,-4.26920389926271,18.500573190789,0.372172139414783,1.40600470860633,3.22523075529044,1.17028209608969,4,1,0.522870833566452,0.787316,1159.09,10.4626,0.530539,0.802454,0.837941,"3-5A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,7.75,"52-57-63-64",""
"525","tr22c",1,0.924696323740524,0.146207326350224,"lah20b",3,"m3 + M3","Chord61",NA,61,58,62,4,0.022337962962963,0.768245513873647,0.609609079857976,2.20139815711603,0.127456895494213,-4.98859476155403,16.4821369405355,0.454592417223893,1.31171711920724,3.51673883112373,0.95435907298359,7,1,0.256506360974289,0.815277,1113.67,8.94644,0.471814,0.782478,0.38445,"3-3B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,10,"58-61-62",""
"526","a09",10,1.29960880685207,0.237275019815084,"pop19",6,"a09",NA,"Klassik",68,48,76,28,0.244444444444444,0.728916578223825,0.644295763132923,2.04939015319192,0.664361119526084,-2.89408799610005,57.0873690831073,0.193300629679762,1.74828427513093,3.95609392265433,0.886488643129469,1,8.42519428100781,1.37978054297426,0.803758,1315.21,5.99244,0.690797,0.776565,0.814063,"4-27B",3.09212901186637,2.41821647391762,2.60505692398376,3.09212901186637,1,1,5.38461538461538,"48-60-67-70-72-76",""
"527","a04",9.92436974789916,1.46242967864159,0.26700190791901,"pop19",4,"a04",NA,"Klassik",60,49,69,20,0.0566666666666667,0.928588602237831,0.702134069832943,1.87082869338697,0.312464552120179,-2.32192809488736,81.408684511564,0.182797260652577,0.899320555442786,1.44641479917747,0.743591119098427,1,7.17190398701256,1.62223277259534,0.825225,1387.55,3.63949,0.81298,0.930572,0.779778,"3-11B",2.69089884378532,0.632235176200951,5.26777642871505,2.69089884378532,1,1,3.53846153846154,"49-57-64-69",""
"528","a07",9.73529411764706,1.38351880861277,0.252594820069963,"pop19",6,"a07",NA,"Klassik",65,55,75,20,0.133333333333333,0.928588602237831,0.702134069832943,2.04939015319192,0.203613584078668,-3.90689059560852,49.5014184214823,0.21192876345414,1.63254655972202,3.13268424218741,0.948101371765157,3,5.78116443842024,1.43082187191244,0.769989,1129.82,5.44521,0.837562,0.746511,0.460545,"3-11A",3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,4.69230769230769,"55-60-63-67-72-75",""
"529","j16",9.35714285714286,1.66689264004804,0.304331566631217,"pop19",5,"j16",NA,"Jazz",55,36,64,28,0.366666666666667,0.815233587107258,0.593204732098434,2.16024689946929,0.171926164195853,-2,32.5924676702877,0.257402037997021,2.24142524184867,3.68175873091121,1.08036103937867,1,7.42894391227048,1.32626364572388,0.724192,990.864,7.86145,0.798166,0.648063,0.685037,"4-20",3.50094154161012,3.54780574500476,3.45232845091035,3.50094154161012,1,1,2.38461538461538,"36-43-55-59-64",""
"530","j14",9.01680672268908,1.46242967864159,0.26700190791901,"pop19",6,"j14",NA,"Jazz",58,45,64,19,0.0230555555555556,0.745377692609482,0.615766179489839,2.35081172990814,0.0838874784636904,-3.45914791702724,30.24098034881,0.465868284072406,3.7753067236583,7.43743474121255,1.25369039021161,1,6.22333874970109,0.739188616893913,0.746147,1113.33,12.0364,0.876419,0.686347,0.290413,"5-27A",8.97748579111647,4.96058522458461,7.89221854595934,8.97748579111647,1,1,3.07692307692308,"45-52-56-59-61-64",""
"531","a15",8.94117647058824,1.48998540166511,0.272032871615126,"pop19",8,"a15",NA,"Klassik",69,47,83,36,0.1,0.928588602237831,0.702134069832943,2.04939015319192,0.271199664133541,-3.90689059560852,62.3678790688793,0.223981196453127,1.88669798031226,3.31728891642316,0.858549653776905,3,5.78116443842024,1.41129680679934,0.821835,1130.49,7.17177,0.650848,0.748706,0.680331,"3-11A",3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,5.61538461538461,"47-59-64-67-71-76-79-83",""
"532","j18",8.41176470588235,1.46628782986152,0.267706306736817,"pop19",8,"j18",NA,"Jazz",68,52,79,27,0.144444444444444,0.83411290484838,0.588306983990921,2.16024689946929,0.215850851911226,-4.01064997042823,41.6255653005986,0.305485040648555,2.95169386027309,5.45170626064173,0.973820303117794,1,5.50091134991306,1.08203839960757,0.803896,1313.19,6.33019,0.786985,0.828621,0.656834,"4-26",3.82007212224573,2.34742117126595,2.54958529563679,3.82007212224573,1,1,5.38461538461538,"52-57-60-67-69-72-76-79",""
"533","a11",7.99579831932773,1.40660267078032,0.256809337411131,"pop19",5,"a11",NA,"Klassik",67,50,76,26,0.0601851851851852,0.907772360666524,0.672732400497647,2.22287572090485,0.429185891666852,-3.28333311998709,48.0045640182507,0.199155896375708,1.30669120309288,2.68833202524264,0.844006072911885,4,4.81233024966143,1.31399610161618,0.791399,1325.64,4.99182,0.724399,0.828632,0.709551,"4-23",8.97748579111647,4.54785696140397,5.96660221624384,8.97748579111647,1,1,5.15384615384615,"50-62-67-69-76",""
"534","a16",7.92016806722689,1.71599323086124,0.313296067022956,"pop19",7,"a16",NA,"Klassik",77,46,89,43,0.0851851851851852,0.928588602237831,0.702134069832943,2.04939015319192,0.243341210033522,-3.32192809488736,22.0503751089136,0.236271158244786,2.21314626587176,4.55159278461743,1.0239552968033,3,8.71728717881205,1.69585838676108,0.834279,1229.07,8.23883,0.873578,0.768507,1.27835,"3-11A",3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,7.46153846153846,"46-49-53-77-82-85-89",""
"535","j19",7.84453781512605,1.46484221398225,0.267442374594628,"pop19",5,"j19",NA,"Jazz",61,56,73,17,0.0566666666666667,0.815233587107258,0.593204732098434,2.16024689946929,0.18436160816792,-3.90689059560852,12.3476512100274,0.382098423248058,2.059530054924,4.49709207987339,1.08618471359804,1,5.65239829253021,0.940029154624534,0.765767,1111.99,6.94431,0.870042,0.775193,0.605491,"4-20",3.50094154161012,3.54780574500476,3.45232845091035,3.50094154161012,1,1,3.76923076923077,"56-57-61-64-73",""
"536","j15",7.73109243697479,1.4476749330787,0.264308072260661,"pop19",6,"j15",NA,"Jazz",60,36,69,33,0.255555555555556,0.907772360666524,0.672732400497647,2.22287572090485,0.178421796558653,-3.61328333429487,32.5924676702877,0.317170869353594,2.5155224934906,4.27025242060154,0.953517806695195,4,3.38557005074645,0.974857780898984,0.76089,1181.63,6.47056,0.822618,0.712563,0.631481,"4-23",8.97748579111647,4.54785696140397,5.96660221624384,8.97748579111647,1,1,3.53846153846154,"36-43-57-62-67-69",""
"537","a13",7.35294117647059,1.64153366348716,0.299701672132004,"pop19",4,"a13",NA,"Klassik",66,52,71,19,0.416666666666667,1.05597977834256,0.763252924065916,1.98431348329844,0.539045668978851,-2.01920389926271,53.8833012561241,0.153564020656608,0.819752387674948,1.89108401796622,0.697092904500543,4,6.89028075835381,1.86713358701556,0.856734,1489.49,3.34716,0.630561,0.952522,0.652623,"3-9",8.97748579111647,4.09193223965683,9.97166008763918,8.97748579111647,1,1,4.92307692307692,"52-64-69-71",""
"538","a14",7.31512605042017,1.43168345458216,0.261388441093856,"pop19",8,"a14",NA,"Klassik",68,49,82,33,0.107407407407407,0.728916578223825,0.644295763132923,2.04939015319192,0.263926861203627,-3.76352388013769,33.9443527452088,0.314299286623185,2.45449357199638,4.2033232358386,0.996605530142484,1,6.22333874970109,0.955432421371333,0.842821,1407.73,7.05026,0.523576,0.857448,0.606739,"4-27B",3.09212901186637,2.41821647391762,2.60505692398376,3.09212901186637,1,1,5.38461538461538,"49-61-63-67-70-75-79-82",""
"539","a03",7.27731092436975,1.51181785289729,0.276018913623625,"pop19",5,"a03",NA,"Klassik",62,57,67,10,0.0722222222222222,0.811487108561658,0.613158008795516,2.35081172990814,0.0316926595003408,-5.18170373925303,26.9416506280621,0.440219791657871,2.91184990961687,7.02716448837036,1.20857399151364,1,6.68444453861191,0.946225115389745,0.78468,1103.58,6.85764,0.813384,0.724511,0.59033,"5-35",8.97748579111647,4.29566572464953,6.35400814281361,8.97748579111647,1,1,4,"57-59-62-64-67",""
"540","a05",7.16386554621849,1.65907877235572,0.302904956099068,"pop19",5,"a05",NA,"Klassik",72,57,77,20,0.3,0.815233587107258,0.593204732098434,2.16024689946929,0.333934601384255,-2.32192809488736,39.2013490402679,0.317783895782989,1.57115366487362,3.83334385281344,0.760700544494584,1,4.72621718882644,0.948175782969938,0.822379,1325.64,3.97359,0.838243,0.923071,0.372893,"4-20",3.50094154161012,3.54780574500476,3.45232845091035,3.50094154161012,1,1,6.30769230769231,"57-69-72-76-77",""
"541","j04",6.55882352941176,1.55647000294143,0.284171243563718,"pop19",6,"j04",NA,"Jazz",75,50,86,36,0.0380952380952381,0.713211751073517,0.555940435146082,2.36643191323985,0.272716288895199,-3.46326091264652,153.256707889563,0.219120619615872,1.51327119951055,2.81532877371575,1.00203261562911,7,4.67969707469813,0.921596161242495,0.8674,1182.64,3.99646,0.530675,0.880577,0.672662,"4-24",8.97748579111647,6.82446656799475,5.92641823842481,8.97748579111647,2,0,7,"50-66-72-78-82-86",""
"542","j01",6.48319327731092,1.74375398669127,0.31836446441679,"pop19",5,"j01",NA,"Jazz",55,47,83,36,0.133333333333333,0.928588602237831,0.702134069832943,2.04939015319192,0.310293610772666,-3.90689059560852,31.1839395344397,0.233557610876002,1.62352701438432,3.23760966815452,1.02522445480034,3,5.78116443842024,1.39578291718283,0.778497,993.219,6.09708,0.910343,0.710164,0.856478,"3-11A",3.29198082096815,2.14376085786175,5.46355161449422,3.29198082096815,1,1,2.38461538461538,"47-52-55-79-83",""
"543","j08",6.36974789915966,1.52298769706906,0.27805823882919,"pop19",4,"j08",NA,"Jazz",60,55,64,9,0.2,0.815233587107258,0.593204732098434,2.16024689946929,0.132278147584454,-3.58496250072116,14.6839146725366,0.41139654263134,2.0282930119185,5.07056704869979,1.07795852689522,1,3.2069145415475,0.638972970378659,0.777941,991.537,6.50201,0.689331,0.692425,0.848149,"4-20",3.50094154161012,3.54780574500476,3.45232845091035,3.50094154161012,1,1,3.53846153846154,"55-59-60-64",""
"544","j12",6.14285714285714,1.46628782986152,0.267706306736817,"pop19",7,"j12",NA,"Jazz",68,50,77,27,0.0154166666666667,0.573024701164252,0.50979080012731,2.89827534923789,0.0850469015407262,-3.97623728520427,66.0764661469412,0.343441347577192,2.72082842034773,5.26212768885608,1.17904040834565,7,3.95464558589437,0.395486331797802,0.804726,1107.61,8.56701,0.421303,0.747517,0.74721,"4-28",5.02396217594065,7.77997801302219,5.31769973748165,5.02396217594065,2,0,5.38461538461538,"50-59-65-68-71-74-77",""
"545","j11",6.02941176470588,1.50366783205352,0.274530930203535,"pop19",6,"j11",NA,"Jazz",66,48,82,34,0.126851851851852,0.811487108561658,0.613158008795516,2.35081172990814,0.288602649739459,-4.96353226275596,76.8395661396733,0.247945047013678,1.7293032928064,2.57231808511699,1.02460741928709,1,2.78917753805984,0.853778935263519,0.809709,1316.22,6.21252,0.660349,0.78701,1.0593,"5-35",8.97748579111647,4.29566572464953,6.35400814281361,8.97748579111647,1,1,4.92307692307692,"48-56-63-70-77-82",""
"546","j06",5.99159663865546,1.45079366551106,0.264877472295337,"pop19",6,"j06",NA,"Jazz",74,55,83,28,0.104166666666667,0.712418541856751,0.617308583056919,2.36643191323985,0.213504798449367,-4.44091404840522,124.735758137759,0.277562619396534,1.69001584153632,3.08217060471067,0.932317882456825,3,1,0.443928703128343,0.834428,990.864,6.12889,0.526242,0.746593,0.608166,"4-29A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,6.76923076923077,"55-65-71-76-79-83",""
"547","g08",5.46218487394958,1.72543288599348,0.31501950437329,"pop19",5,"g08",NA,"Random",71,47,82,35,0.00732638888888889,0.621098311109278,0.522359002525111,2.54195563720897,0.141852023187894,-4.40851997634258,60.48196069762,0.371322199176073,1.51844295168496,2.36729056370487,1.19320010270277,7,1,0.129494185462945,0.81797,1111.99,7.1557,0.747513,0.777041,0.767931,"4-3",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,6.07692307692308,"47-62-71-73-82",""
"548","j13",5.46218487394958,1.41211465420134,0.25781568329656,"pop19",7,"j13",NA,"Jazz",67,60,79,19,0.0722222222222222,0.745377692609482,0.615766179489839,2.41522945769824,0.121784663889281,-5.15991649696625,17.4622158046733,0.442391878777211,3.27799852659867,7.0990513840201,1.0934759461753,1,6.42127498656736,0.797746319810197,0.842927,1320.59,11.7942,0.834204,0.816076,0.399578,"5-27B",8.97748579111647,4.76935712697445,6.95123520149481,8.97748579111647,1,1,5.15384615384615,"60-62-63-67-70-72-79",""
"549","g03",5.42436974789916,1.55101570511524,0.283175429578799,"pop19",5,"g03",NA,"Random",56,47,79,32,0.0285416666666667,0.754353510193137,0.636943902696878,2.36643191323985,0.258929634571896,-5.04250497663105,32.0926665470094,0.307058551787776,1.86425478926657,3.13269526610722,1.07014784573443,7,1,0.470786031039621,0.792188,1116.7,6.01547,0.62132,0.76409,1.01513,"4-19A",8.97748579111647,7.96229956981614,7.01414902690538,8.97748579111647,2,0,2.61538461538462,"47-51-56-71-79",""
"550","g14",5.42436974789916,1.33995530745943,0.244641249314767,"pop19",5,"g14",NA,"Random",59,41,67,26,0.114814814814815,0.714181011608368,0.641821081952368,2.29128784747792,0.120463747649201,-4.24480410439861,14.6839146725366,0.541990791575428,2.69796145475437,4.76804442143657,1.20590710573361,1,1.59639251268661,0.0805344055515713,0.74271,1051.43,6.74137,0.43732,0.671774,0.633894,"5-29A",8.97748579111647,7.39698576076608,10.6648072681991,8.97748579111647,1,1,3.30769230769231,"41-50-59-60-67",""
"551","a18",5.34873949579832,1.40459295026431,0.256442414324165,"pop19",5,"a18",NA,"Klassik",53,45,79,34,0.111111111111111,0.851740027175046,0.675052507383902,2.16024689946929,0.581875270039734,-4.54087559589698,27.7817317577982,0.293540246758546,2.1770402105553,4.19865015791178,1.10682299651064,3,3.06317911550661,0.879974909969602,0.798833,1051.76,6.8695,0.775785,0.713607,0.431329,"4-22B",8.97748579111647,5.52518358386449,9.85387705198279,8.97748579111647,1,1,1.92307692307692,"45-50-53-57-79",""
"552","a10",5.27310924369748,1.29361753531854,0.236181168292734,"pop19",5,"a10",NA,"Klassik",66,48,75,27,0.108571428571429,0.573024701164252,0.50979080012731,2.89827534923789,0.156137274542215,-4.00397596104257,70.0055772883656,0.287755618284751,1.59974125174456,3.00534009335115,0.944280358216375,7,3.95464558589437,0.485697784572249,0.779953,1315.21,5.32923,0.556565,0.773649,0.841369,"4-28",5.02396217594065,7.77997801302219,5.31769973748165,5.02396217594065,2,0,4.92307692307692,"48-60-66-69-75",""
"553","j02",5.27310924369748,1.38229319005659,0.252371053759924,"pop19",7,"j02",NA,"Jazz",61,48,67,19,0.0442592592592593,0.58896250222387,0.594130061003606,2.50998007960223,0.0232114540041695,-5.68302765379082,19.600674520134,0.651222983666402,5.05464224214832,10.3672627685326,1.43205934768881,7,1,-0.381147242677096,0.766653,1112.32,9.86264,0.546947,0.680218,0.486403,"6-29",8.97748579111647,11.1811753946843,10.259342160091,8.97748579111647,2,0,3.76923076923077,"48-52-58-61-64-65-67",""
"554","j10",5.27310924369748,1.47713266295035,0.269686293308528,"pop19",8,"j10",NA,"Jazz",76,39,87,48,0.0392857142857143,0.815233587107258,0.593204732098434,2.16024689946929,0.217635358662178,-2.32192809488736,45.6890793835108,0.317016339643032,3.00159362216766,5.74609621196242,0.970939813562918,1,4.72621718882644,0.949419231791589,0.792169,1114.68,8.12164,0.803914,0.714667,0.977597,"4-20",3.50094154161012,3.54780574500476,3.45232845091035,3.50094154161012,1,1,7.23076923076923,"39-47-54-75-78-82-83-87",""
"555","a02",5.15966386554622,1.29525426686007,0.236479993221358,"pop19",7,"a02",NA,"Klassik",57,42,72,30,0.0265079365079365,0.634999617188565,0.594692456775593,2.29128784747792,0.0427973991956251,-4.28110602598252,35.0027886441828,0.5029503735103,3.70625192812899,6.02969980451379,1.34631665585956,7,2.38478053078751,0.0845980819473414,0.801149,1115.69,8.88985,0.627593,0.765194,0.58145,"5-26B",8.97748579111647,8.23673641551791,6.44898280843931,8.97748579111647,2,0,2.84615384615385,"42-50-54-57-62-70-72",""
"556","a06",5.1218487394958,1.22819972979609,0.224237565710356,"pop19",4,"a06",NA,"Klassik",63,50,70,20,0.0452380952380952,0.713211751073517,0.555940435146082,2.36643191323985,0.188258767881502,-4.11440934524794,96.1693388064555,0.305364093557578,1.34783327146243,2.39105513904697,1.09773126896034,7,4.67969707469813,0.78188084862195,0.859547,1391.25,4.99313,0.400059,0.845382,0.44208,"4-24",8.97748579111647,6.82446656799475,5.92641823842481,8.97748579111647,2,0,4.23076923076923,"50-60-66-70",""
"557","f16",4.9327731092437,1.5545631755148,0.283823106098773,"pop19",5,"f16",NA,"Avantgarde",49,38,61,23,0.0177546296296296,0.754353510193137,0.636943902696878,2.36643191323985,0.246193805388512,-5.25754247590989,28.591315488436,0.431128161286585,3.12463900961251,4.99601512585244,1.04220750196506,7,3.43773223440645,0.522581100553712,0.738455,1051.09,12.551,0.695435,0.667235,0.760164,"4-19A",8.97748579111647,7.96229956981614,7.01414902690538,8.97748579111647,2,0,1,"38-45-49-53-61",""
"558","a17",4.89495798319328,1.39247371639376,0.254229755067305,"pop19",8,"a17",NA,"Klassik",64,45,84,39,0.0857142857142857,0.727581329514965,0.587538205311478,2.50998007960223,0.17679644670648,-3.85277066969901,20.8127826502993,0.376234053846638,2.92186072991275,4.92023174782004,1.18032626424556,3,3.43773223440645,0.56385768082774,0.776606,1064.88,9.34122,0.625071,0.729893,0.64945,"3-10",4.64377597831346,5.91848520577946,7.57376481484081,4.64377597831346,1,1,4.46153846153846,"45-48-54-57-72-78-81-84",""
"559","g19",4.85714285714286,1.27680303441861,0.233111274480706,"pop19",5,"g19",NA,"Random",66,58,73,15,0.0237020502645503,0.754353510193137,0.636943902696878,2.16024689946929,0.136413954790045,-4.58631371386483,60.5828871583626,0.274059084148242,1.77903192959714,3.91575445796801,1.03614129876505,7,1,0.52424550718138,0.850418,1380.82,6.67024,0.441485,0.836548,0.336302,"4-19B",8.97748579111647,8.98395081734813,8.4675826908629,8.97748579111647,2,0,4.92307692307692,"58-62-66-70-73",""
